year,program,vote,Principal gender equality,Principal all climate,Principal disability,value
2020,0621000 Promotion of Gender Equality and Freedom from Discrimination,2141 National Gender and Equality Commission,TRUE,FALSE,FALSE,429656952
2020,0622010 Policing Oversight Services,2151 Independent Policing Oversight Authority,FALSE,FALSE,FALSE,752628000
2020,0622000 Policing Oversight Services,2151 Independent Policing Oversight Authority,FALSE,FALSE,FALSE,752628000
2019,0702010 Management of Cabinet Affairs,1011 The Presidency,FALSE,FALSE,FALSE,3149708074
2019,0702020 Advisory Services on Economic and Social Affairs,1011 The Presidency,FALSE,FALSE,FALSE,24281900
2019,0702030 Resource Surveys and Remote Sensing,1011 The Presidency,FALSE,FALSE,FALSE,2.35e+08
2019,0702000 Cabinet Affairs,1011 The Presidency,FALSE,FALSE,FALSE,3408989974
2019,0703010 State Corporations Advisory Services,1011 The Presidency,FALSE,FALSE,FALSE,
2019,0703020 Kenya-South Sudan Advisory Services,1011 The Presidency,FALSE,FALSE,FALSE,130374879
2019,0703030 Power of Mercy Advisory Services,1011 The Presidency,FALSE,FALSE,FALSE,65625121
2019,0703060 Counter-Terrorism Advisory Services,1011 The Presidency,FALSE,FALSE,FALSE,664980996
2019,0703000 Government Advisory Services,1011 The Presidency,FALSE,FALSE,FALSE,860980996
2019,0704010 Coordination of State House Functions,1011 The Presidency,FALSE,FALSE,FALSE,3915251242
2019,0704020 Administration of Statutory benefits for the retired Presidents,1011 The Presidency,FALSE,FALSE,FALSE,243627950
2019,"0704030 Strategic Policy, Public Sector Performance Monitoring & SC Inspectorate",1011 The Presidency,FALSE,FALSE,FALSE,631411808
2019,0704000 State House Affairs,1011 The Presidency,FALSE,FALSE,FALSE,4790291000
2019,0734010 General Administration and Support Services,1011 The Presidency,FALSE,FALSE,FALSE,707001013
2019,0734020 Coordination and Supervision,1011 The Presidency,FALSE,FALSE,FALSE,1452998987
2019,0734030 Effeciency Monitoring and Inspectorate Services,1011 The Presidency,FALSE,FALSE,FALSE,
2019,0734000 Deputy President Services,1011 The Presidency,FALSE,FALSE,FALSE,2.16e+09
2019,0601010 Kenya Police Services,1021 State Department for Interior,FALSE,FALSE,FALSE,46664932670
2019,0601020 Administration Police Services,1021 State Department for Interior,FALSE,FALSE,FALSE,37114583106
2019,0601030 Criminal Investigation Services,1021 State Department for Interior,FALSE,FALSE,FALSE,7111645561
2019,0601040 General-Paramilitary Service,1021 State Department for Interior,FALSE,FALSE,FALSE,9501288218
2019,0601060 Government Chemist Services,1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,0601070 Crime Research,1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,0601000 Policing Services,1021 State Department for Interior,FALSE,FALSE,FALSE,100392449555
2019,"0602010 Planning, Policy Coordination and Support Service",1021 State Department for Interior,FALSE,FALSE,FALSE,28222158535
2019,0602020 Betting Control and lottery Policy services,1021 State Department for Interior,FALSE,FALSE,FALSE,112174587
2019,0602030 Disaster Risk Reduction,1021 State Department for Interior,FALSE,TRUE,FALSE,37812361
2019,0602040 National Campaign against Drug and Substance Abuse,1021 State Department for Interior,FALSE,FALSE,FALSE,336240000
2019,"0602050 Peace Building, National Cohesion and Values",1021 State Department for Interior,FALSE,FALSE,FALSE,383580000
2019,0602060 Special Initiatives,1021 State Department for Interior,FALSE,FALSE,FALSE,10471914
2019,0602070 NGO Regulatory Services,1021 State Department for Interior,FALSE,FALSE,FALSE,183885700
2019,0602080 Government Chemist Services,1021 State Department for Interior,FALSE,FALSE,FALSE,361356535
2019,0602090 Crime Research,1021 State Department for Interior,FALSE,FALSE,FALSE,144688400
2019,"0602000 Planning, Policy Coordination and Support Service",1021 State Department for Interior,FALSE,FALSE,FALSE,29792368032
2019,0603010 Government Printing Services,1021 State Department for Interior,FALSE,FALSE,FALSE,939500000
2019,0603000 Government Printing Services,1021 State Department for Interior,FALSE,FALSE,FALSE,939500000
2019,0605010 Population Registration Services,1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,0605000 Migration & Citizen Services Management,1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,0624010 Betting Control and Lottery Policy Service,1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,"0624000 Betting Control, Licensing and Regulation Services",1021 State Department for Interior,FALSE,FALSE,FALSE,
2019,0625010 Road Safety,1021 State Department for Interior,FALSE,FALSE,FALSE,2.46e+09
2019,0625000 Road Safety,1021 State Department for Interior,FALSE,FALSE,FALSE,2.46e+09
2019,0626010 National Registration Bureau,1021 State Department for Interior,FALSE,FALSE,FALSE,3765919865
2019,0626020 Civil Registration Services,1021 State Department for Interior,FALSE,FALSE,FALSE,982323631
2019,0626030 Integrated Personal Registration Services,1021 State Department for Interior,FALSE,FALSE,FALSE,2138556504
2019,0626000 Population Management Services,1021 State Department for Interior,FALSE,FALSE,FALSE,6886800000
2019,0605020 Immigration Services,1024 State Department for Immigration and Citizen Services,FALSE,FALSE,FALSE,2638961450
2019,0605030000 Refugee Affairs,1024 State Department for Immigration and Citizen Services,FALSE,FALSE,FALSE,137227653
2019,0605040 General Administration and Planning,1024 State Department for Immigration and Citizen Services,FALSE,FALSE,FALSE,435210897
2019,0605000 Migration & Citizen Services Management,1024 State Department for Immigration and Citizen Services,FALSE,FALSE,FALSE,3211400000
2019,0712010 Management of devolution affairs,1032 State Department for Devolution,FALSE,FALSE,FALSE,127913835
2019,0712020 Intergovernmental Relations,1032 State Department for Devolution,FALSE,FALSE,FALSE,425592709
2019,0712030 Capacity building and Civic Education,1032 State Department for Devolution,FALSE,FALSE,FALSE,6898056650
2019,0712050 Finance Management Services,1032 State Department for Devolution,FALSE,FALSE,FALSE,
2019,0712000 Devolution Services,1032 State Department for Devolution,FALSE,FALSE,FALSE,7451563194
2019,0732010 Human Resource and Support Services,1032 State Department for Devolution,FALSE,FALSE,FALSE,321231891
2019,0732020 Finance Management Services,1032 State Department for Devolution,FALSE,FALSE,FALSE,562922959
2019,0732030 Information Communication and Technology,1032 State Department for Devolution,FALSE,FALSE,FALSE,2604500
2019,"0732000 General Administration, Planning and Support Services",1032 State Department for Devolution,FALSE,FALSE,FALSE,886759350
2019,0713010 Relief & Rehabilitation,1032 State Department for Devolution,FALSE,FALSE,FALSE,54177389
2019,0713000 Special Initiatives,1032 State Department for Devolution,FALSE,FALSE,FALSE,54177389
2019,0733010 ASAL Development,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,328271286
2019,0733020 Drought Management,1035 State Department for Development of the ASAL,FALSE,TRUE,FALSE,4349062570
2019,0733030 Administrative Services,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,242478714
2019,0733040 Peace and Conflict Management,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,
2019,0733000 Accelerated ASAL Development,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,4919812570
2019,0801010 National Defense,1041 Ministry of Defence,FALSE,FALSE,FALSE,119808049600
2019,0801000 Defence,1041 Ministry of Defence,FALSE,FALSE,FALSE,119808049600
2019,0802010 Civil Aid,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2019,0802000 Civil Aid,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2019,"0803010 Administration, planning and support services",1041 Ministry of Defence,FALSE,FALSE,FALSE,1402033000
2019,"0803000 General Administration, Planning and Support Services",1041 Ministry of Defence,FALSE,FALSE,FALSE,1402033000
2019,0805010 National Space Management,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2019,0805000 National Space Management,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2019,0714010 Administration services,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1827754182
2019,0714000 General Administration Planning and Support Services,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1827754182
2019,0715010 Management of Kenya missions abroad,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,13022066063
2019,0715020 Infrastructure Development for Missions,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1654700000
2019,"0715030 Management of International Treaties, Agreements and Conventions",1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,38803719
2019,0715040 Coordination of State Protocol,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1155598774
2019,0715050 Management of Diaspora and Consular Affairs,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,100528478
2019,0715000 Foreign Relation and Diplomacy,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,15971697034
2019,0741010 Economic and Commercial Cooperation,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,87835044
2019,0741000 Economic and Commercial Diplomacy,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,87835044
2019,0742010 Foreign Policy Research and Analysis,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,158823740
2019,0742020 Regional Technical Cooperation,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,2e+08
2019,"0742000 Foreign Policy Research, Capacity Dev and Technical Cooperation",1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,358823740
2019,0505010 Technical Accreditation and Quality Assurance,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,8.55e+08
2019,0505020 Technical Trainers and Instructor Services,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,13214651682
2019,0505030 Special Needs in Technical and Vocational Education,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,160451052
2019,0505040 Infrastructure Development and Expansion,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,6.829e+09
2019,0505000 Technical Vocational Education and Training,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,21059102734
2019,0507010 Revitalization of Youth Polytechnics,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,2094756558
2019,0507000 Youth Training and Development,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,2094756558
2019,0508010 Headquarters Administrative Services,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,164025309
2019,"0508000 General Administration, Planning and Support Services",1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,164025309
2019,0504010 University Education,1065 State Department for University Education,FALSE,FALSE,FALSE,96484357889
2019,0504020 Quality Assurance and Standards,1065 State Department for University Education,FALSE,FALSE,FALSE,379170487
2019,0504030 Higher Education Support Services,1065 State Department for University Education,FALSE,FALSE,FALSE,13473263275
2019,0504000 University Education,1065 State Department for University Education,FALSE,FALSE,FALSE,110336791651
2019,0506010 Research Management and Development,1065 State Department for University Education,FALSE,FALSE,FALSE,2159026947
2019,0506020 Knowledge and Innovation Development and Commercialization,1065 State Department for University Education,FALSE,FALSE,FALSE,35175963
2019,0506030 Science and Technology Development and Promotion,1065 State Department for University Education,FALSE,FALSE,FALSE,255381804
2019,"0506000 Research, Science, Technology and Innovation",1065 State Department for University Education,FALSE,FALSE,FALSE,2449584714
2019,0508010 Headquarters Administrative Services,1065 State Department for University Education,FALSE,FALSE,FALSE,302862888
2019,"0508000 General Administration, Planning and Support Services",1065 State Department for University Education,FALSE,FALSE,FALSE,302862888
2019,4100000 Financial Assets,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,12568650462
2019,4100000 Financial Assets,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,12568650462
2019,4100000 Financial Assets,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,12568650462
2019,0501010 Free Primary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,14802811165
2019,0501020 Special Needs Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,974607339
2019,0501040 Early Child Development and Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,23161317
2019,0501050 Primary Teachers Training and In-servicing,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,648195230
2019,0501060 Alternative Basic Adult & Continuing Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,89682336
2019,"0501070 School Health, Nutrition and Meals",1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1994299849
2019,0501090 ICT Capacity Development,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1.5e+09
2019,0501000 Primary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,20032757236
2019,0502010 Secondary Bursary Management Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,50977487
2019,0502020 Free Day Secondary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,68474154762
2019,0502030 Secondary Teachers Education Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,725420000
2019,0502040 Secondary Teachers In-Service,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,204033300
2019,0502050 Special Needs education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,2e+08
2019,0502000 Secondary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,69654585549
2019,0503010 Curriculum Development,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1744487569
